payment_id,order_id,payment_method
9043,9043,Wallet
9044,9044,UPI
9045,9045,Net Banking
9046,9046,Credit Card
9047,9047,Credit Card
9048,9048,Net Banking
9049,9049,Debit Card
9050,9050,Debit Card
9051,9051,Wallet
9052,9052,UPI
9053,9053,Debit Card
9054,9054,Net Banking
9055,9055,Debit Card
9056,9056,Wallet
9057,9057,Wallet
9058,9058,Debit Card
9059,9059,Wallet
9060,9060,Credit Card
9061,9061,UPI
9062,9062,Debit Card
9063,9063,Wallet
9064,9064,Credit Card
9065,9065,Wallet
9066,9066,UPI
9067,9067,Credit Card
9068,9068,Wallet
9069,9069,UPI
9070,9070,Wallet
9071,9071,Net Banking
9072,9072,Debit Card
9073,9073,Credit Card
9074,9074,Net Banking
9075,9075,Net Banking
9076,9076,Credit Card
9077,9077,Wallet
9078,9078,Debit Card
9079,9079,Wallet
9080,9080,Debit Card
9081,9081,UPI
9082,9082,Wallet
9083,9083,Debit Card
9084,9084,Credit Card
9085,9085,Wallet
9086,9086,Debit Card
9087,9087,Debit Card
9088,9088,Wallet
9089,9089,Debit Card
9090,9090,Wallet
9091,9091,Debit Card
9092,9092,UPI
9093,9093,Net Banking
9094,9094,Net Banking
9095,9095,Debit Card
9096,9096,UPI
9097,9097,UPI
9098,9098,UPI
9099,9099,Net Banking
9100,9100,Credit Card
9101,9101,UPI
9102,9102,Debit Card
9103,9103,Wallet
9104,9104,Credit Card
9105,9105,Wallet
9106,9106,Credit Card
9107,9107,Credit Card
9108,9108,Debit Card
9109,9109,Net Banking
9110,9110,Net Banking
9111,9111,Net Banking
9112,9112,UPI
9113,9113,Credit Card
9114,9114,Net Banking
9115,9115,Wallet
9116,9116,Wallet
9117,9117,Net Banking
9118,9118,UPI
9119,9119,Credit Card
9120,9120,UPI
9121,9121,Wallet
9122,9122,Net Banking
9123,9123,UPI
9124,9124,Wallet
9125,9125,Credit Card
9126,9126,Credit Card
9127,9127,Net Banking
9128,9128,Credit Card
9129,9129,Credit Card
9130,9130,Net Banking
9131,9131,Debit Card
9132,9132,Wallet
9133,9133,Credit Card
9134,9134,UPI
9135,9135,UPI
9136,9136,Credit Card
9137,9137,Debit Card
9138,9138,Credit Card
9139,9139,Wallet
9140,9140,Wallet
9141,9141,UPI
9142,9142,Net Banking
9143,9143,UPI
9144,9144,Credit Card
9145,9145,Net Banking
9146,9146,Debit Card
9147,9147,Net Banking
9148,9148,Debit Card
9149,9149,Wallet
9150,9150,Net Banking
9151,9151,Credit Card
9152,9152,Net Banking
9153,9153,Credit Card
9154,9154,Wallet
9155,9155,Debit Card
9156,9156,Net Banking
9157,9157,Wallet
9158,9158,Debit Card
9159,9159,Net Banking
9160,9160,Credit Card
9161,9161,Net Banking
9162,9162,Net Banking
9163,9163,UPI
9164,9164,Wallet
9165,9165,Net Banking
9166,9166,Wallet
9167,9167,Net Banking
9168,9168,Credit Card
9169,9169,UPI
9170,9170,Debit Card
9171,9171,Net Banking
9172,9172,Net Banking
9173,9173,Wallet
9174,9174,UPI
9175,9175,Credit Card
9176,9176,Credit Card
9177,9177,UPI
9178,9178,UPI
9179,9179,Credit Card
9180,9180,Net Banking
9181,9181,Credit Card
9182,9182,UPI
9183,9183,Net Banking
9184,9184,UPI
9185,9185,UPI
9186,9186,UPI
9187,9187,Debit Card
9188,9188,UPI
9189,9189,Credit Card
9190,9190,Net Banking
9191,9191,Debit Card
9192,9192,UPI
9193,9193,Credit Card
9194,9194,Debit Card
9195,9195,UPI
9196,9196,Net Banking
9197,9197,Net Banking
9198,9198,Net Banking
9199,9199,Wallet
9200,9200,UPI
9201,9201,Debit Card
9202,9202,Credit Card
9203,9203,Net Banking
9204,9204,Credit Card
9205,9205,Debit Card
9206,9206,Net Banking
9207,9207,Credit Card
9208,9208,Credit Card
9209,9209,Wallet
9210,9210,Credit Card
9211,9211,UPI
9212,9212,Net Banking
9213,9213,UPI
9214,9214,Wallet
9215,9215,Credit Card
9216,9216,UPI
9217,9217,Debit Card
9218,9218,Wallet
9219,9219,Credit Card
9220,9220,Credit Card
9221,9221,Wallet
9222,9222,Wallet
9223,9223,UPI
9224,9224,Debit Card
9225,9225,UPI
9226,9226,Net Banking
9227,9227,Net Banking
9228,9228,Net Banking
9229,9229,Credit Card
9230,9230,Debit Card
9231,9231,Wallet
9232,9232,UPI
9233,9233,Debit Card
9234,9234,Credit Card
9235,9235,Wallet
9236,9236,Net Banking
9237,9237,UPI
9238,9238,Debit Card
9239,9239,Credit Card
9240,9240,Debit Card
9241,9241,Debit Card
9242,9242,Wallet
9243,9243,Credit Card
9244,9244,Credit Card
9245,9245,Wallet
9246,9246,Debit Card
9247,9247,Wallet
9248,9248,UPI
9249,9249,Debit Card
9250,9250,Net Banking
9251,9251,Credit Card
9252,9252,Credit Card
9253,9253,Credit Card
9254,9254,Wallet
9255,9255,Net Banking
9256,9256,Net Banking
9257,9257,Debit Card
9258,9258,Credit Card
9259,9259,Net Banking
9260,9260,Debit Card
9261,9261,UPI
9262,9262,Net Banking
9263,9263,Net Banking
9264,9264,Wallet
9265,9265,Debit Card
9266,9266,Wallet
9267,9267,Wallet
9268,9268,Wallet
9269,9269,Credit Card
9270,9270,Wallet
9271,9271,Net Banking
9272,9272,Wallet
9273,9273,Debit Card
9274,9274,Wallet
9275,9275,Net Banking
9276,9276,Net Banking
9277,9277,UPI
9278,9278,UPI
9279,9279,Wallet
9280,9280,Net Banking
9281,9281,UPI
9282,9282,Debit Card
9283,9283,UPI
9284,9284,Credit Card
9285,9285,UPI
9286,9286,Net Banking
9287,9287,UPI
9288,9288,Debit Card
9289,9289,Debit Card
9290,9290,Debit Card
9291,9291,UPI
9292,9292,Debit Card
9293,9293,Debit Card
9294,9294,Net Banking
9295,9295,UPI
9296,9296,Debit Card
9297,9297,Debit Card
9298,9298,Credit Card
9299,9299,UPI
9300,9300,Net Banking
9301,9301,Wallet
9302,9302,Wallet
9303,9303,Credit Card
9304,9304,UPI
9305,9305,Debit Card
9306,9306,Wallet
9307,9307,Credit Card
9308,9308,UPI
9309,9309,Net Banking
9310,9310,Debit Card
9311,9311,Debit Card
9312,9312,Debit Card
9313,9313,Debit Card
9314,9314,UPI
9315,9315,Debit Card
9316,9316,Wallet
9317,9317,Wallet
9318,9318,Wallet
9319,9319,Debit Card
9320,9320,Wallet
9321,9321,Wallet
9322,9322,UPI
9323,9323,Net Banking
9324,9324,Net Banking
9325,9325,Credit Card
9326,9326,Net Banking
9327,9327,Net Banking
9328,9328,Debit Card
9329,9329,UPI
9330,9330,Debit Card
9331,9331,Credit Card
9332,9332,Credit Card
9333,9333,Debit Card
9334,9334,UPI
9335,9335,Debit Card
9336,9336,Wallet
9337,9337,Debit Card
9338,9338,UPI
9339,9339,Credit Card
9340,9340,Wallet
9341,9341,Credit Card
9342,9342,Credit Card
9343,9343,Credit Card
9344,9344,Wallet
9345,9345,Wallet
9346,9346,Credit Card
9347,9347,UPI
9348,9348,Wallet
9349,9349,UPI
9350,9350,Net Banking
9351,9351,UPI
9352,9352,Wallet
9353,9353,UPI
9354,9354,Wallet
9355,9355,Debit Card
9356,9356,Wallet
9357,9357,Wallet
9358,9358,UPI
9359,9359,Debit Card
9360,9360,Debit Card
9361,9361,Debit Card
9362,9362,Net Banking
9363,9363,Debit Card
9364,9364,Credit Card
9365,9365,Wallet
9366,9366,Debit Card
9367,9367,Credit Card
9368,9368,Wallet
9369,9369,Debit Card
9370,9370,Net Banking
9371,9371,Debit Card
9372,9372,Net Banking
9373,9373,Wallet
9374,9374,Net Banking
9375,9375,UPI
9376,9376,Debit Card
9377,9377,Wallet
9378,9378,Wallet
9379,9379,Net Banking
9380,9380,Net Banking
9381,9381,Net Banking
9382,9382,Wallet
9383,9383,Debit Card
9384,9384,Net Banking
9385,9385,Wallet
9386,9386,Debit Card
9387,9387,Net Banking
9388,9388,Debit Card
9389,9389,Net Banking
9390,9390,Debit Card
9391,9391,UPI
9392,9392,Wallet
9393,9393,Credit Card
9394,9394,UPI
9395,9395,UPI
9396,9396,Debit Card
9397,9397,UPI
9398,9398,UPI
9399,9399,Credit Card
9400,9400,UPI
9401,9401,Debit Card
9402,9402,Debit Card
9403,9403,Net Banking
9404,9404,Net Banking
9405,9405,UPI
9406,9406,UPI
9407,9407,UPI
9408,9408,Wallet
9409,9409,UPI
9410,9410,UPI
9411,9411,Wallet
9412,9412,Net Banking
9413,9413,Net Banking
9414,9414,Net Banking
9415,9415,Wallet
9416,9416,Net Banking
9417,9417,Credit Card
9418,9418,Wallet
9419,9419,Net Banking
9420,9420,UPI
9421,9421,Net Banking
9422,9422,Debit Card
9423,9423,Credit Card
9424,9424,Credit Card
9425,9425,Wallet
9426,9426,Debit Card
9427,9427,Credit Card
9428,9428,UPI
9429,9429,Net Banking
9430,9430,Wallet
9431,9431,Debit Card
9432,9432,Net Banking
9433,9433,UPI
9434,9434,Debit Card
9435,9435,Net Banking
9436,9436,Wallet
9437,9437,UPI
9438,9438,UPI
9439,9439,Credit Card
9440,9440,Net Banking
9441,9441,UPI
9442,9442,Net Banking
9443,9443,Debit Card
9444,9444,Credit Card
9445,9445,Debit Card
9446,9446,Net Banking
9447,9447,Net Banking
9448,9448,Net Banking
9449,9449,UPI
9450,9450,Wallet
9451,9451,Debit Card
9452,9452,UPI
9453,9453,Credit Card
9454,9454,Net Banking
9455,9455,UPI
9456,9456,Credit Card
9457,9457,Credit Card
9458,9458,Wallet
9459,9459,Debit Card
9460,9460,Wallet
9461,9461,Net Banking
9462,9462,Credit Card
9463,9463,Wallet
9464,9464,Net Banking
9465,9465,Net Banking
9466,9466,UPI
9467,9467,Credit Card
9468,9468,Net Banking
9469,9469,Credit Card
9470,9470,Credit Card
9471,9471,Wallet
9472,9472,Credit Card
9473,9473,Debit Card
9474,9474,Credit Card
9475,9475,Net Banking
9476,9476,Credit Card
9477,9477,Net Banking
9478,9478,UPI
9479,9479,Credit Card
9480,9480,Net Banking
9481,9481,UPI
9482,9482,UPI
9483,9483,Net Banking
9484,9484,Debit Card
9485,9485,Credit Card
9486,9486,Net Banking
9487,9487,Debit Card
9488,9488,Credit Card
9489,9489,Net Banking
9490,9490,UPI
9491,9491,Wallet
9492,9492,Debit Card
9493,9493,Net Banking
9494,9494,Credit Card
9495,9495,UPI
9496,9496,Credit Card
9497,9497,Debit Card
9498,9498,Debit Card
9499,9499,Debit Card
9500,9500,Net Banking
9501,9501,Credit Card
9502,9502,Debit Card
9503,9503,Net Banking
9504,9504,Wallet
9505,9505,UPI
9506,9506,Credit Card
9507,9507,Wallet
9508,9508,Net Banking
9509,9509,UPI
9510,9510,Debit Card
9511,9511,UPI
9512,9512,Credit Card
9513,9513,Net Banking
9514,9514,UPI
9515,9515,UPI
9516,9516,Debit Card
9517,9517,Debit Card
9518,9518,UPI
9519,9519,Net Banking
9520,9520,UPI
9521,9521,Credit Card
9522,9522,Credit Card
9523,9523,UPI
9524,9524,Debit Card
9525,9525,UPI
9526,9526,Wallet
9527,9527,Debit Card
9528,9528,Wallet
9529,9529,Wallet
9530,9530,Credit Card
9531,9531,Debit Card
9532,9532,UPI
9533,9533,Net Banking
9534,9534,Credit Card
9535,9535,Wallet
9536,9536,Net Banking
9537,9537,Net Banking
9538,9538,Debit Card
9539,9539,UPI
9540,9540,Net Banking
9541,9541,Wallet
9542,9542,UPI
9543,9543,UPI
9544,9544,Credit Card
9545,9545,UPI
9546,9546,Net Banking
9547,9547,UPI
9548,9548,Credit Card
9549,9549,Credit Card
9550,9550,UPI
9551,9551,Debit Card
9552,9552,Debit Card
9553,9553,Credit Card
9554,9554,Net Banking
9555,9555,Debit Card
9556,9556,Net Banking
9557,9557,Credit Card
9558,9558,UPI
9559,9559,Wallet
9560,9560,UPI
9561,9561,Credit Card
9562,9562,UPI
9563,9563,Debit Card
9564,9564,Debit Card
9565,9565,UPI
9566,9566,Net Banking
9567,9567,Net Banking
9568,9568,Wallet
9569,9569,UPI
9570,9570,Net Banking
9571,9571,Wallet
9572,9572,Credit Card
9573,9573,UPI
9574,9574,Wallet
9575,9575,Debit Card
9576,9576,UPI
9577,9577,Credit Card
9578,9578,Credit Card
9579,9579,Net Banking
9580,9580,Net Banking
9581,9581,UPI
9582,9582,UPI
9583,9583,Credit Card
9584,9584,Credit Card
9585,9585,Debit Card
9586,9586,Debit Card
9587,9587,UPI
9588,9588,Credit Card
9589,9589,Wallet
9590,9590,Debit Card
9591,9591,Wallet
9592,9592,Debit Card
9593,9593,UPI
9594,9594,Wallet
9595,9595,Credit Card
9596,9596,Wallet
9597,9597,Credit Card
9598,9598,Wallet
9599,9599,Wallet
9600,9600,Wallet
9601,9601,UPI
9602,9602,Wallet
9603,9603,Net Banking
9604,9604,UPI
9605,9605,Debit Card
9606,9606,Net Banking
9607,9607,Credit Card
9608,9608,UPI
9609,9609,UPI
9610,9610,Debit Card
9611,9611,Wallet
9612,9612,Debit Card
9613,9613,UPI
9614,9614,UPI
9615,9615,Credit Card
9616,9616,UPI
9617,9617,UPI
9618,9618,UPI
9619,9619,Wallet
9620,9620,Net Banking
9621,9621,Wallet
9622,9622,Credit Card
9623,9623,Debit Card
9624,9624,Net Banking
9625,9625,Wallet
9626,9626,UPI
9627,9627,Net Banking
9628,9628,UPI
9629,9629,Wallet
9630,9630,UPI
9631,9631,UPI
9632,9632,UPI
9633,9633,Debit Card
9634,9634,Credit Card
9635,9635,Debit Card
9636,9636,Credit Card
9637,9637,Credit Card
9638,9638,Wallet
9639,9639,Debit Card
9640,9640,Net Banking
9641,9641,UPI
9642,9642,UPI
9643,9643,Net Banking
9644,9644,UPI
9645,9645,Net Banking
9646,9646,Net Banking
9647,9647,UPI
9648,9648,Debit Card
9649,9649,Credit Card
9650,9650,Credit Card
9651,9651,Credit Card
9652,9652,UPI
9653,9653,UPI
9654,9654,Net Banking
9655,9655,UPI
9656,9656,Debit Card
9657,9657,Debit Card
9658,9658,Credit Card
9659,9659,Credit Card
9660,9660,Debit Card
9661,9661,UPI
9662,9662,UPI
9663,9663,Credit Card
9664,9664,Debit Card
9665,9665,UPI
9666,9666,Debit Card
9667,9667,Net Banking
9668,9668,Net Banking
9669,9669,UPI
9670,9670,UPI
9671,9671,UPI
9672,9672,UPI
9673,9673,Wallet
9674,9674,Debit Card
9675,9675,Net Banking
9676,9676,Wallet
9677,9677,Debit Card
9678,9678,UPI
9679,9679,Debit Card
9680,9680,Wallet
9681,9681,UPI
9682,9682,UPI
9683,9683,Wallet
9684,9684,Credit Card
9685,9685,UPI
9686,9686,Wallet
9687,9687,Debit Card
9688,9688,Credit Card
9689,9689,Wallet
9690,9690,Wallet
9691,9691,Debit Card
9692,9692,Wallet
9693,9693,UPI
9694,9694,Debit Card
9695,9695,Net Banking
9696,9696,Net Banking
9697,9697,Credit Card
9698,9698,Credit Card
9699,9699,Wallet
9700,9700,Net Banking
9701,9701,Debit Card
9702,9702,Wallet
9703,9703,UPI
9704,9704,Credit Card
9705,9705,Credit Card
9706,9706,Debit Card
9707,9707,UPI
9708,9708,Credit Card
9709,9709,Credit Card
9710,9710,Net Banking
9711,9711,Net Banking
9712,9712,Credit Card
9713,9713,Net Banking
9714,9714,Debit Card
9715,9715,Credit Card
9716,9716,Credit Card
9717,9717,Credit Card
9718,9718,Net Banking
9719,9719,Net Banking
9720,9720,Debit Card
9721,9721,UPI
9722,9722,Debit Card
9723,9723,Credit Card
9724,9724,Credit Card
9725,9725,Wallet
9726,9726,Credit Card
9727,9727,UPI
9728,9728,UPI
9729,9729,Debit Card
9730,9730,Net Banking
9731,9731,Debit Card
9732,9732,Net Banking
9733,9733,Wallet
9734,9734,Wallet
9735,9735,Net Banking
9736,9736,Net Banking
9737,9737,Wallet
9738,9738,Wallet
9739,9739,UPI
9740,9740,Debit Card
9741,9741,Wallet
9742,9742,Credit Card
9743,9743,Net Banking
9744,9744,UPI
9745,9745,Credit Card
9746,9746,Wallet
9747,9747,Credit Card
9748,9748,Wallet
9749,9749,Credit Card
9750,9750,UPI
9751,9751,Debit Card
9752,9752,Credit Card
9753,9753,Credit Card
9754,9754,Credit Card
9755,9755,Wallet
9756,9756,Wallet
9757,9757,UPI
9758,9758,Debit Card
9759,9759,UPI
9760,9760,Wallet
9761,9761,Wallet
9762,9762,Debit Card
9763,9763,Credit Card
9764,9764,UPI
9765,9765,Wallet
9766,9766,Wallet
9767,9767,Wallet
9768,9768,Wallet
9769,9769,Debit Card
9770,9770,Net Banking
9771,9771,Credit Card
9772,9772,Credit Card
9773,9773,Wallet
9774,9774,Debit Card
9775,9775,Credit Card
9776,9776,Credit Card
9777,9777,Net Banking
9778,9778,Net Banking
9779,9779,Debit Card
9780,9780,UPI
9781,9781,Net Banking
9782,9782,Net Banking
9783,9783,UPI
9784,9784,Debit Card
9785,9785,UPI
9786,9786,Credit Card
9787,9787,Debit Card
9788,9788,UPI
9789,9789,Credit Card
9790,9790,UPI
9791,9791,Net Banking
9792,9792,Debit Card
9793,9793,UPI
9794,9794,Wallet
9795,9795,Net Banking
9796,9796,Debit Card
9797,9797,UPI
9798,9798,UPI
9799,9799,UPI
9800,9800,Debit Card
9801,9801,Debit Card
9802,9802,Net Banking
9803,9803,Credit Card
9804,9804,Credit Card
9805,9805,Debit Card
9806,9806,Debit Card
9807,9807,Net Banking
9808,9808,Credit Card
9809,9809,Net Banking
9810,9810,Net Banking
9811,9811,UPI
9812,9812,UPI
9813,9813,Debit Card
9814,9814,UPI
9815,9815,Net Banking
9816,9816,UPI
9817,9817,Debit Card
9818,9818,Debit Card
9819,9819,Wallet
9820,9820,Net Banking
9821,9821,Net Banking
9822,9822,Credit Card
9823,9823,Debit Card
9824,9824,Net Banking
9825,9825,Debit Card
9826,9826,Wallet
9827,9827,Wallet
9828,9828,Wallet
9829,9829,Debit Card
9830,9830,Net Banking
9831,9831,Debit Card
9832,9832,Debit Card
9833,9833,Wallet
9834,9834,UPI
9835,9835,UPI
9836,9836,Net Banking
9837,9837,Net Banking
9838,9838,Debit Card
9839,9839,Wallet
9840,9840,Credit Card
9841,9841,Net Banking
9842,9842,UPI
9843,9843,Net Banking
9844,9844,Wallet
9845,9845,UPI
9846,9846,Debit Card
9847,9847,Net Banking
9848,9848,Wallet
9849,9849,Credit Card
9850,9850,Debit Card
9851,9851,Wallet
9852,9852,Credit Card
9853,9853,Credit Card
9854,9854,Net Banking
9855,9855,Debit Card
9856,9856,Net Banking
9857,9857,Net Banking
9858,9858,Net Banking
9859,9859,Net Banking
9860,9860,UPI
9861,9861,UPI
9862,9862,Wallet
9863,9863,Credit Card
9864,9864,UPI
9865,9865,Net Banking
9866,9866,UPI
9867,9867,Debit Card
9868,9868,Wallet
9869,9869,Net Banking
9870,9870,Wallet
9871,9871,Debit Card
9872,9872,Wallet
9873,9873,Net Banking
9874,9874,Wallet
9875,9875,Debit Card
9876,9876,Wallet
9877,9877,Wallet
9878,9878,Net Banking
9879,9879,Credit Card
9880,9880,UPI
9881,9881,UPI
9882,9882,Debit Card
9883,9883,UPI
9884,9884,Net Banking
9885,9885,Net Banking
9886,9886,UPI
9887,9887,Debit Card
9888,9888,Net Banking
9889,9889,Net Banking
9890,9890,Net Banking
9891,9891,Wallet
9892,9892,Debit Card
9893,9893,Debit Card
9894,9894,UPI
9895,9895,UPI
9896,9896,Net Banking
9897,9897,UPI
9898,9898,Credit Card
9899,9899,Credit Card
9900,9900,Debit Card
9901,9901,Wallet
9902,9902,Debit Card
9903,9903,Debit Card
9904,9904,Net Banking
9905,9905,UPI
9906,9906,Net Banking
9907,9907,UPI
9908,9908,UPI
9909,9909,UPI
9910,9910,Debit Card
9911,9911,Net Banking
9912,9912,Wallet
9913,9913,Net Banking
9914,9914,Net Banking
9915,9915,Debit Card
9916,9916,Net Banking
9917,9917,Wallet
9918,9918,Net Banking
9919,9919,Credit Card
9920,9920,Wallet
9921,9921,Net Banking
9922,9922,Wallet
9923,9923,Credit Card
9924,9924,UPI
9925,9925,Credit Card
9926,9926,UPI
9927,9927,Credit Card
9928,9928,Debit Card
9929,9929,UPI
9930,9930,Debit Card
9931,9931,Net Banking
9932,9932,UPI
9933,9933,UPI
9934,9934,Debit Card
9935,9935,Credit Card
9936,9936,Credit Card
9937,9937,Debit Card
9938,9938,Debit Card
9939,9939,UPI
9940,9940,Net Banking
9941,9941,Credit Card
9942,9942,Wallet
9943,9943,UPI
9944,9944,Net Banking
9945,9945,Credit Card
9946,9946,Wallet
9947,9947,Credit Card
9948,9948,Credit Card
9949,9949,UPI
9950,9950,Wallet
9951,9951,UPI
9952,9952,UPI
9953,9953,Debit Card
9954,9954,Wallet
9955,9955,Wallet
9956,9956,UPI
9957,9957,Wallet
9958,9958,Wallet
9959,9959,Credit Card
9960,9960,Net Banking
9961,9961,Credit Card
9962,9962,Debit Card
9963,9963,Debit Card
9964,9964,UPI
9965,9965,Credit Card
9966,9966,Debit Card
9967,9967,Debit Card
9968,9968,Credit Card
9969,9969,Net Banking
9970,9970,Credit Card
9971,9971,Wallet
9972,9972,Debit Card
9973,9973,UPI
9974,9974,Net Banking
9975,9975,Wallet
9976,9976,Credit Card
9977,9977,Wallet
9978,9978,Debit Card
9979,9979,Net Banking
9980,9980,Credit Card
9981,9981,Debit Card
9982,9982,Net Banking
9983,9983,UPI
9984,9984,UPI
9985,9985,UPI
9986,9986,Debit Card
9987,9987,Debit Card
9988,9988,Credit Card
9989,9989,Net Banking
9990,9990,Debit Card
9991,9991,Debit Card
9992,9992,Credit Card
9993,9993,Wallet
9994,9994,Net Banking
9995,9995,Net Banking
9996,9996,Credit Card
9997,9997,UPI
9998,9998,Wallet
9999,9999,Credit Card
10000,10000,Credit Card
10001,10001,Credit Card
10002,10002,Wallet
10003,10003,Wallet
10004,10004,Wallet
10005,10005,UPI
10006,10006,Debit Card
10007,10007,UPI
10008,10008,UPI
10009,10009,Debit Card
10010,10010,Wallet
10011,10011,UPI
10012,10012,Debit Card
10013,10013,Debit Card
10014,10014,UPI
10015,10015,UPI
10016,10016,Net Banking
10017,10017,Debit Card
10018,10018,Credit Card
10019,10019,Wallet
10020,10020,UPI
10021,10021,UPI
10022,10022,UPI
10023,10023,Debit Card
10024,10024,UPI
10025,10025,Debit Card
10026,10026,UPI
10027,10027,Debit Card
10028,10028,Net Banking
10029,10029,Debit Card
10030,10030,UPI
10031,10031,Debit Card
10032,10032,Net Banking
10033,10033,Debit Card
10034,10034,Wallet
10035,10035,Debit Card
10036,10036,Credit Card
10037,10037,Credit Card
10038,10038,Debit Card
10039,10039,Wallet
10040,10040,UPI
10041,10041,Credit Card
10042,10042,Wallet
10043,10043,Debit Card
10044,10044,Debit Card
10045,10045,Debit Card
10046,10046,Net Banking
10047,10047,Net Banking
10048,10048,Net Banking
10049,10049,UPI
10050,10050,Net Banking
10051,10051,UPI
10052,10052,Debit Card
10053,10053,Net Banking
10054,10054,UPI
10055,10055,Wallet
10056,10056,UPI
10057,10057,Net Banking
10058,10058,Net Banking
10059,10059,UPI
10060,10060,UPI
10061,10061,Wallet
10062,10062,Net Banking
10063,10063,Net Banking
10064,10064,Net Banking
10065,10065,Wallet
10066,10066,Net Banking
10067,10067,UPI
10068,10068,Credit Card
10069,10069,Debit Card
10070,10070,Credit Card
10071,10071,Debit Card
10072,10072,Wallet
10073,10073,UPI
10074,10074,Wallet
10075,10075,Wallet
10076,10076,Credit Card
10077,10077,Credit Card
10078,10078,Net Banking
10079,10079,Wallet
10080,10080,Debit Card
10081,10081,Debit Card
10082,10082,Debit Card
10083,10083,Net Banking
10084,10084,Credit Card
10085,10085,Debit Card
10086,10086,UPI
10087,10087,Net Banking
10088,10088,UPI
10089,10089,Net Banking
10090,10090,Debit Card
10091,10091,Debit Card
10092,10092,Wallet
10093,10093,Net Banking
10094,10094,Debit Card
10095,10095,Debit Card
10096,10096,Net Banking
10097,10097,UPI
10098,10098,Debit Card
10099,10099,Credit Card
10100,10100,Debit Card
10101,10101,Wallet
10102,10102,UPI
10103,10103,Debit Card
10104,10104,UPI
10105,10105,Credit Card
10106,10106,Debit Card
10107,10107,UPI
10108,10108,Wallet
10109,10109,UPI
10110,10110,Debit Card
10111,10111,Net Banking
10112,10112,Wallet
10113,10113,UPI
10114,10114,Credit Card
10115,10115,Credit Card
10116,10116,Net Banking
10117,10117,Debit Card
10118,10118,Debit Card
10119,10119,Wallet
10120,10120,Net Banking
10121,10121,Net Banking
10122,10122,Debit Card
10123,10123,Net Banking
10124,10124,Debit Card
10125,10125,Net Banking
10126,10126,Debit Card
10127,10127,Net Banking
10128,10128,Debit Card
10129,10129,Debit Card
10130,10130,Net Banking
10131,10131,Net Banking
10132,10132,Net Banking
10133,10133,Debit Card
10134,10134,Credit Card
10135,10135,UPI
10136,10136,UPI
10137,10137,UPI
10138,10138,Debit Card
10139,10139,Debit Card
10140,10140,Credit Card
10141,10141,Credit Card
10142,10142,Debit Card
10143,10143,Debit Card
